"AccountEnabled","DeviceId","DeviceOSType","DeviceOSVersion","DisplayName","DeviceTrustType","ApproximateLastLogonTimeStamp"
"True","d1431e9e-fb55-4344-bc39-76848b869833","Windows","10.0.17134.0","FXCOYUL3PLAP216","Workplace","5/17/2020 16:44:46"
"True","89707b02-d09d-40a0-898f-6253c1837778","Windows","10.0.19044.1466","PMSCYUL3PLAP080",,
"True","5d886db5-f775-4982-9b9b-f72d62c617e6","Windows","10.0.17134.471","PMSCYUL1PLAP519",,
"True","7b046a15-0ac4-462e-bfe9-5c3db004a6bb","IPad","12.2","iPad (5)","Workplace","4/26/2019 13:00:50"
"True","772006eb-4604-46ee-a47c-115cc58e2efc","Windows","10.0.15063.0","PMSCYUL3PLAP010","Workplace","5/16/2018 12:01:24"
"True","57e7a18b-f1f9-410e-84d3-fa09bed823de","iOS","12.4.1","Mr.??????","Workplace","10/4/2021 02:01:13"
"True","76f53eab-1ecf-4c55-bec5-dd4c0b543c85","Windows","10.0.19043.1526","PMSCYUL3PWKS062","ServerAd","2/22/2022 06:14:24"
"True","34c54683-19fa-4011-80af-1fcb7fe3f283","IPhone","13.1.2","Rouguietta?s iPhone","Workplace","10/13/2020 16:21:22"
"True","d04cde9a-775b-49dd-94f6-f08a1c026711","IPhone","14.0.1","ebenard_IPhone_4/14/2021_2:34 PM","Workplace","5/19/2021 15:37:49"
"True","ead2f252-617c-4823-9d2b-316f07353f32","Windows","10.0.15063.0","LR-5cg7254j7l","Workplace","10/24/2018 11:34:15"
"True","4b21a2b7-de16-47b4-a95b-961f42c564bc","Windows","10.0.15063.0","PMSCYUL1PLAP210","Workplace","5/30/2018 18:43:07"
"True","56fb1d3e-380b-43fc-87c1-3867e3de5739","Windows","10.0.19042.1348","Teguar-012","ServerAd","12/1/2021 14:09:24"
"True","a83a9033-97b0-40c7-af39-109a09b4b330","IPad","15.4.1","iPad (4)",,
"True","00503edb-baf7-41bc-9b7b-ad6a4c1df232","Windows","10.0.19041.804","PMSCYUL3PLAP095","ServerAd","4/3/2021 08:57:18"
"True","415dd745-30c8-4163-96fd-e0107529f978","Windows","10.0.19042.985","Teguar-005","ServerAd","5/31/2021 13:11:40"
"True","b4361cd1-7d0c-4b82-8952-a37ff7a5bf80","Windows","10.0.19043.1586","VM-JAMOAH",,
"True","f320a2d7-148b-4c4f-a350-2db5d55c23ba","Windows","10.0.19042.1415","Teguar-014","ServerAd","12/20/2021 19:19:06"
"True","725f3c0f-e0ff-47e1-9fa3-686a3eeaf467","Windows","10.0.17134.112","PMSCYUL1PLAP954",,
"True","391826c2-3d81-40dd-b7a5-747e6bddd14f","Android","9","PolyPolyTC8","Workplace","3/12/2022 15:13:22"
"True","04c9f6df-3dda-44d8-8c44-86bfa8322299","Windows","10.0.15063.0","PMSCYUL1PLAP478","Workplace","9/27/2018 20:45:55"
"True","c00db6c1-f613-4ba3-8004-ad8def910a1d","IPhone","12.2","iPhone","Workplace","8/2/2019 21:30:50"
"True","63dd9edf-4145-4706-a2d0-49290f312e99","IPhone","11.3.1","Louise-Marie Parenteau","Workplace","4/3/2019 15:34:03"
"True","b108d1e8-3b58-4360-94cb-aa7120de0c87","Windows","10.0.17134.471","PMSCYUL1PLAP883",,
"True","30b9cbd6-27d9-4353-825a-4e3e03c3f85e","Windows","10.0.19044.1466","PMSCYUL3PLAP053","ServerAd","2/13/2022 13:46:09"
"True","05cd48e4-7107-4e64-8579-b05b83dd4905","iOS","13.6.1","Simon&apos;s iPhone","Workplace","3/24/2021 19:03:09"
"True","40c09ede-fae1-4649-b05f-aad4f3d52250","Windows","10.0.19044.1586","PMSCYUL3PLAP103",,
"True","7cc652d5-baa9-4261-a1de-603c31078ae2","Windows Server 2016 Datacenter","10.0 (14393)","PHRPRGCTXVDA3","ServerAd","6/30/2019 19:41:20"
"True","05403a18-5d76-4599-b62e-cd1a09af3747","IPhone","11.2","Monica's iPhone","Workplace","1/11/2021 18:27:31"
"True","5c3b5191-2383-465d-a7da-97ec16c61b4a","IPhone","13.1.2","iPhone","Workplace","10/1/2019 16:46:36"
"True","ce00469b-81be-43af-83cf-948d61c72131","IPhone","12.4.3","iPhone","Workplace","12/10/2019 21:26:11"
"True","3a62c14d-12a3-4ddb-9b95-321298ede1f4","IPhone","13.1.2","mkandil?s ijujjou mooiPhone","Workplace","9/30/2020 04:51:19"
"True","71d677cc-7b63-4ade-9e79-d1fff3dd5cc0","IPhone","12.4.8","iPhone","Workplace","10/24/2020 13:18:17"
"True","fc838e1a-4f6d-4f60-8332-27e8f8826744","Windows","10.0.17134.648","PMSCYUL1PLAP595",,
"True","fbd97e85-3027-47df-bf9d-578b763563ec","IPhone","12.1.4","Dara Shahrokh","Workplace","10/27/2020 04:35:13"
"True","87995a0a-34b2-4757-a7ef-d245d5a99b1b","Windows","10.0.18363.1139","CAN-TABLET1","ServerAd","3/18/2021 17:24:47"
"True","a22f7f5c-e89b-40dc-9e5e-7baf05ae2c91","IPhone","12.3.1","Karl?s iPhone","Workplace","7/5/2019 02:31:12"
"True","ce2442e7-6609-498f-8182-6a64b3689097","Windows","10.0.19041.450","PMSCYUL1PLAP414","ServerAd","10/29/2021 17:09:31"
"True","079086c0-83cf-4a1a-982d-978afe01885c","Windows","10.0.15063.0","PMSCYUL1PLAP350","Workplace","7/11/2018 12:38:46"
"True","db8fc07a-fe54-404a-a7d6-914efb038258","IPhone","14.2","iPhone","Workplace","12/31/2020 10:27:57"
"True","462e2845-eaba-4fb0-99ac-89a8483d2b4a","Windows","10.0.15063.0","PMSCYUL1PLAP209","Workplace","10/30/2018 10:40:35"
"True","c904170b-e819-4c43-83e0-9ba19431130e","Windows","10.0.19043.1586","PMSCYU1PLAPB74",,
"True","e4384264-609b-4c5c-b26a-996985f783ba","Windows","10.0.15063.0","PMSCYUL3PLAP042","Workplace","1/28/2020 13:24:41"
"True","8c84008c-13ec-4aef-aea6-7957f6dfc280","Android","8.1.0","samsungSM-G610F","Workplace","1/22/2021 22:44:30"
"True","ba0a8ab8-e400-4183-83a1-dd38382f1fe0","IPhone","14.4","Joel?s iPhone","Workplace","10/12/2021 19:02:17"
"True","494b8e9a-1f9b-42ba-b8c0-b9a54d572584","Windows","10.0.15063.0","PMSCYUL1PLAP251","Workplace","11/15/2018 13:14:24"
"True","b41d95c2-616e-403d-a129-56aca7ef8a64","IPhone","12.4.1","iPhone","Workplace","10/1/2019 06:02:35"
"True","0379a707-cae0-4cb4-a5b9-ba52aa9bab99","iOS","14.3","iPhone 5S de Christelle","Workplace","7/27/2021 01:19:25"
"True","80ce9204-b9c6-4893-8b4a-1f5d3ddcad34","IPhone","13.3","iPhone","Workplace","12/22/2020 16:14:55"
"True","df9d8a36-63ba-4fdc-81af-521979da0508","IPad","13.3.1","iPad de Jean-Francois (2)","Workplace","2/16/2020 01:35:12"
"True","29c4a323-21d0-4ba0-b660-018124319620","Android","9","samsungSM-A530W","Workplace","6/3/2021 01:46:08"
"True","1176b2c3-d328-4b1e-af4e-60e635c0332b","IPhone","14.3","iPhone","Workplace","12/29/2020 19:25:06"
"True","1808ff3d-73ec-4b20-b5c6-20afbfef42b3","Windows","10.0.17763.0","HP_2_in_1","Workplace","12/26/2021 18:19:41"
"True","447cecaf-ef12-4404-ab02-7d7b76e4741a","iOS","14.3","iPhone de Jessica","Workplace","6/4/2021 14:04:31"
"True","b048b2b9-1497-4abb-bab2-61716d3d7625","IPhone","14.2","iPhone","Workplace","12/21/2020 06:20:05"
"True","11aa8d6c-08cb-4b30-9326-0d5742cd59f2","Windows","10.0.19041.746","LAPTOP-IP1SOJ5A","Workplace","2/2/2021 05:00:13"
"True","6a755661-f0ad-431a-aaf3-c96bb03c0882","Windows","10.0.18362.778","PMSCYUL1PLAP099","ServerAd","9/15/2020 07:24:46"
"True","cc6a41b8-5dd4-4b9c-bd32-4a6e37daa87f","Windows","10.0.18363.1379","PMSCYUL1PLAP238","ServerAd",
"True","611790c5-5adf-4850-ba63-88e21066c9b6","iOS","13.6.1","iPhone","Workplace","1/29/2021 20:01:49"
"True","e7f5e82e-a1a7-4d99-a5a5-ef17270a4db3","IPhone","12.1.4","Paola PMS","Workplace","9/11/2019 06:08:31"
"True","7090c965-8395-40e4-8e5d-05118972c696","Windows","10.0.17763.1697","PMSCYUL1PWKS002","ServerAd","1/14/2021 19:14:35"
"False","9d8c706e-dedb-41c3-b175-141f6594835b","Windows 10 Enterprise 2016 LTSB","10.0 (14393)","PMSCYL3PLAC016","ServerAd",
"True","9d70cf87-52d7-4840-964e-2ef758cf9544","Windows","10.0.19042.1415","PMSCYUL1PWKS024","ServerAd","12/30/2021 01:22:42"
"True","367c2aa8-307a-4325-a721-1f1ee86389be","IPhone","12.4.9","iPhone","Workplace","1/13/2021 15:03:14"
"True","1c5b1753-1a2f-4e90-ad58-b4171e8fe890","Windows","10.0.18362.267","DESKTOP-DUMFUTG","Workplace","1/16/2022 15:20:35"
"True","2b8ea870-bed3-4ab5-868e-cb00ce8235fa","Android","10","samsungSM-G981W","Workplace","9/20/2021 16:52:55"
"True","28389163-10f5-41b6-a1a3-35dd3c23e67d","Windows","10.0.17134.829","PMSCYUL3PLAP028",,
"True","3c38e812-62ed-45e8-a0e3-e36ace6a1f7e","Windows","10.0.17134.765","PMSCYUL1PLAP295",,
"True","a6b3c8ee-5c3c-484a-aa87-b6e9ef9996ca","Windows","10.0.19043.1237","PMSCYUL1PLAPC00",,
"True","26d0ab1c-c38e-46f0-8219-e607478b93d4","Windows","10.0.17134.1425","PMSCYUL1PLAP978","ServerAd","6/4/2020 06:23:50"
"True","14c93d3f-c79b-4f6b-8ede-b654563995ad","IPhone","12.3.1","Christian?s iPhone","Workplace","5/25/2020 01:05:09"
"True","db9a2222-6999-409d-b1e4-919775677a35","IPhone","12.4","Mireille?s iPhone","Workplace","10/31/2019 00:19:06"
"True","0457c775-8f73-46dc-ba73-152ff01a6434","Windows","10.0.15063.0","PMSCYUL1PLAP634","Workplace","10/3/2018 13:50:24"
"True","715d5b33-12a2-4ae5-8f1a-9191ac1cf0d2","IPhone","14.0.1","iPhone helene","Workplace","1/11/2021 15:36:13"
"True","6575b628-e4d6-41d9-a0e0-02575f969025","Windows","10.0.19041.928","PMSCYUL1PLAP883","ServerAd","5/23/2021 16:11:12"
"True","997c3066-4192-441d-9561-d21af1a155be","IPhone","14.6","iPhone","Workplace","7/15/2021 17:26:50"
"True","438f45b9-3212-4a86-a71e-df4c855c8c00","IPhone","14.2","Marc's cell","Workplace","10/5/2021 18:32:02"
"True","635a8b1a-ffb3-4dd1-b1b5-ece1bdc12ae8","iOS","14.3","iPhone de Fr?d?rick","Workplace","12/31/2020 16:05:07"
"True","803c0ddc-bc9c-48e9-96c9-d702c312e19e","Android","10","samsungSM-G970W","Workplace","1/27/2021 01:29:08"
"True","f97387d5-8745-40fe-80bf-e2a393641403","iOS","12.4.8","iPhone","Workplace","12/22/2020 13:27:09"
"True","399559fa-85cc-4151-9701-a87774c60764","Android","10","samsungSM-G965W","Workplace","12/4/2020 18:36:53"
"True","0e3e7085-aaa7-42d5-8f2c-4656b18ffcbd","Windows","10.0.17134.765","PMSCYUL1PLAP296",,
"True","462f2ac9-b32b-48a2-972c-0faca4e30edc","Windows","10.0.19043.1415","PMSCYUL1PLAPX36","ServerAd","1/21/2022 14:19:35"
"True","9dc947d4-1a12-43f2-9778-97e951d729fe","Windows","10.0.19043.1348","PMSCYUL1PLAP213","ServerAd","11/26/2021 22:59:41"
"True","65a892ed-c85a-49e0-af61-2933683a7b35","Windows","10.0.19042.928","Teguar-030","ServerAd","6/17/2021 15:10:31"
"True","813ef978-b523-4b2b-9a7a-54a4d51029a2","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PWKS085","ServerAd","1/30/2020 17:25:17"
"True","8c394ffb-befe-424a-b4bb-2648c946ed37","IPhone","12.3.1","iPhone","Workplace","6/20/2019 19:45:05"
"True","db4f4c71-f453-4a23-86ca-e00032230176","Windows","10.0.19042.928","Teguar-044","ServerAd","6/18/2021 19:59:54"
"True","d48e5e08-003f-47c4-a6b3-1940fc9dd65f","IPhone","11.2.1","John's iPhone","Workplace","2/20/2019 16:10:58"
"True","2337a641-3ecd-4edc-a165-f00ec574d7f4","IPhone","12.4.5","DDG's iPhone","Workplace","2/22/2020 15:39:56"
"True","54e7b2c4-09c1-435f-a1a5-962a919d52b5","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP932","ServerAd","9/19/2018 12:31:32"
"True","a24f6472-40cb-46f7-9ed6-4c58aefdacb1","Windows","10.0.19041.867","PMSCYUL3PLAP207",,
"True","4a49833a-9814-4d8f-a2e0-aa54665a150d","IPad","13.5.1","Kristine's iPad","Workplace","1/9/2021 13:07:58"
"True","faf95937-7485-4820-ad09-734367072085","iOS","14.3","Marie-Chantal?s iPhone","Workplace","7/26/2021 13:58:24"
"True","1e2a2cd8-6e53-413d-ab86-784e6a7fefa9","IPad","13.3.1","Karl's iPad","Workplace","3/23/2020 23:28:12"
"True","50bea3f6-4189-4a8d-adf3-5fac28eb4f7c","Windows","10.0.19042.1288","wvdpoc-1","ServerAd","10/6/2021 00:41:01"
"True","fbb5a0ef-bf60-49b4-b71b-6d282d1f46bf","Windows","10.0.16299.0","PMSCYUL1TWKS002","Workplace","7/23/2018 15:58:14"
"True","43788d15-cd30-4c6e-8acd-6fb52524f0f9","Windows","10.0.15063.0","PMSCYUL3PLAP181","Workplace","7/26/2018 14:08:13"
"True","acfe96fd-b8a8-4ecc-900f-b463f8cb78e2","Windows","10.0.15063.0","PMSCYUL1PLAP724","Workplace","2/20/2019 17:59:59"
"True","c480df10-cfe0-4eda-999b-4547f083a8ba","IPhone","14.2","Shirley iPhone","Workplace","11/20/2020 08:36:04"
"True","49d6f55b-8809-4192-8005-d7950ebfb300","Windows","10.0.19041.264","DESKTOP-NEQRK7V","AzureAd","12/9/2020 15:37:58"
"True","cc02ef3b-c34c-4a34-97f9-0a5735ca2705","Windows","10.0.17134.1304","PMSCYUL3PWKS006","ServerAd","2/11/2020 04:14:09"
"True","f07e509b-37f3-46a7-8370-99da01797f46","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP909","ServerAd","1/22/2019 16:46:57"
"True","6149c5a9-6d1a-4c71-91fe-370c8aa37306","Windows","10.0.19042.1110","DESKTOP-UK3DS6O",,
"True","9fff07d4-e052-4186-ad87-1d0c185577f9","IPhone","12.4.1","ifouedX","Workplace","12/8/2020 16:27:16"
"True","6f1a03c0-2604-4b26-81fd-f95baf50a794","iOS","14.2","Waglais Janvier","Workplace","10/8/2021 00:17:39"
"True","c81af748-fdb6-48b5-a466-0ac1da841877","Windows Server 2019 Datacenter","10.0 (17763)","PHAPRXADSLDS01","ServerAd","8/26/2020 15:10:18"
"True","f43dd015-9c2d-40c0-aad9-6a51ab6af045","IPhone","12.4.5","iPhone de Joel Paquet","Workplace","2/22/2020 05:38:30"
"True","06718e6f-a939-4af9-a688-694220b258e4","IPhone","13.3","Chantal?s iPhone","Workplace","4/18/2020 03:27:50"
"True","56e3a798-5f35-44ed-8359-871cf54711c3","IPad","13.4.1","User?s iPad","Workplace","7/13/2020 12:10:44"
"True","c5029034-948b-46bc-bc4e-7aa7bea05c70","IPhone","11.3.1","iPhone de Julie","Workplace","6/26/2019 22:29:15"
"True","b1bf15fd-770d-4aa8-b1b1-fe6e1555972c","IPhone","14.2","LL iPhone6s","Workplace","1/12/2021 18:26:27"
"True","9ff225b3-fc11-4d31-95a5-78ac2f00a1cc","Windows","10.0.17134.1304","PMSCYUL1PLAP279","ServerAd","9/7/2020 03:39:29"
"True","47f891a1-f5e6-4736-bdb1-626a835c5726","IPhone","14.4.2","iPhone de Jean-Francois","Workplace","1/16/2022 23:16:21"
"True","818b5979-0524-4bda-8e2c-ff972a00d7a0","IPhone","12.1.4","Steven?s iPhone","Workplace","6/13/2020 11:28:19"
"True","3b6931b0-d337-4e6d-afff-ce2592208bf2","Windows","10.0.19043.1586","PMSCYUL1PLAP427","ServerAd",
"True","93209bf0-64c1-48a7-b3bd-68ce825138b4","IPhone","12.1.4","Laurie?s iPhone","Workplace","3/16/2019 20:31:16"
"True","ce2f1e9c-52d4-402e-8354-591603a23a78","IPhone","13.3.1","annvb?s iPhone","Workplace","2/21/2020 04:37:09"
"True","7dd5e2d5-9b75-474f-ae92-3a91a2239462","Windows","10.0.15063.0","PHARMAS-R6N40UO","Workplace","10/11/2017 18:11:12"
"True","6adc6bb9-0487-4b1e-8af5-a2eb4b291220","IPhone","12.3.1","Pierre Plante","Workplace","7/23/2019 17:38:37"
"True","6082df34-f0f4-4dd8-b5aa-e040853e0cbf","IPhone","14.3","JGG iPhone","Workplace","3/30/2021 11:12:37"
"True","fe515f6d-ad20-4e0a-aa8c-bd872581fc47","Windows","10.0.19042.1052","PMSCYUL1PWKS112","ServerAd","7/8/2021 14:11:24"
"True","33b7daa2-cdaa-4711-aefb-b1da0e3fb50f","Windows","10.0.15063.0","PHARMAS-J3H208F","Workplace","12/11/2017 14:37:33"
"True","6b5ae139-a74d-4ca9-9892-3cbe7a431c0e","IPhone","11.4.1","iPhone",,
"True","2819fbad-91f4-40b5-9ff5-43ac06ca51ed","Windows","10.0.17134.1610","PMSCYUL1TLAP014","ServerAd","8/4/2020 00:40:44"
"True","65a0e03b-bd92-4727-a684-0b48f2e35de6","Windows","10.0.15063.0","PMSCYUL1PLAP175","Workplace","8/24/2018 15:38:56"
"True","b4037d4c-66a9-487e-8876-4bee6e5dd4b2","IPhone","12.3.1","Beno?t?s iPhone","Workplace","3/22/2021 19:24:50"
"True","1e8108fa-b70a-4c4f-b2c7-d700b5f5e921","IPad","13.3","mlaperri's iPad","Workplace","10/18/2020 13:54:23"
"True","e1417537-36fa-4c2d-9765-3cacf6120059","Windows","10.0.17134.471","PMSCYUL1PLAP809",,
"True","27f42b8e-f13d-47af-bf7d-9a02753e936d","Windows","10.0.17134.590","PMSCYUL1PLAP278",,
"True","31efda1c-c684-4a5c-9884-806c92d2268b","Windows","10.0.15063.0","PMSCYUL1OLAP018","Workplace","1/15/2018 18:01:46"
"True","f7ff7355-4226-4143-a17b-8cdadf73f20a","Windows 10 Entreprise","10.0 (19041)","PMSYUL1PLAP137","ServerAd","11/12/2020 19:30:20"
"True","65dba5d3-165f-40d1-baf0-12f9073caeb5","Windows","10.0.18363.0","DESKTOP-KIK8J3S","Workplace","5/13/2021 20:16:25"
"True","7c1d139c-8485-4ae6-b9c5-5a729247c2e7","IPhone","14.7.1","Valentina's iPhone","Workplace","10/12/2021 17:01:08"
"True","afb9c403-f35b-4adc-a55b-2ab27118e6a9","Windows","10.0.19042.1165","CAMISNB54155","Workplace","2/1/2022 04:18:59"
"True","1c8c666c-761d-4fe2-9ca2-d7ab51ce46b0","Windows","10.0.17134.112","PMSCYUL1PLAP337",,
"True","b8a90231-d49a-4ee3-9bda-51aa6d9ee9ce","Windows","10.0.19044.1586","PMSCYUL3PLAP156",,
"True","cb23aa34-82bc-4690-92ae-decbc3eb909d","IPhone","13.3","Romy?s iPhone 6s","Workplace","12/28/2019 07:26:44"
"True","0d06b160-a958-4f22-92b7-59ded59f3a58","IPhone","12.3.1","iPhone","Workplace","6/13/2019 12:31:25"
"True","b207babf-2d42-469b-8c0f-406aedeec7b6","Windows","10.0.19041.572","SIMON-TESTVM2","ServerAd","10/26/2020 17:03:56"
"True","b7199adf-736b-4f55-bd97-08ba19c50c51","Android","9","samsungSM-A530W","Workplace","6/13/2021 05:09:27"
"True","02aa32e3-4806-447f-bba1-3c64e8944af0","Android","8.0.0","samsungSM-G930W8","Workplace","1/23/2021 00:37:17"
"True","89643dad-24ec-447a-b362-d1623b095b0e","iOS","13.6.1","iPhone","Workplace","8/25/2021 01:30:15"
"True","ad2b50f7-4a6f-4f5f-aefe-97e69d4d9f56","IPad","13.5.1","iPad (2)","Workplace","9/2/2020 12:27:05"
"True","f0b9cb08-dfb9-4e75-a559-1b0e6d96d2b4","IPad","13.5.1","User?s iPad","Workplace","10/28/2020 13:39:54"
"True","7ce6c999-e067-4aee-9c5f-32d66d2492b5","IPhone","12.3.1","Genny's iPhone","Workplace","10/21/2019 08:33:08"
"True","cb75651a-54c7-43de-ac0e-4d74e0d655fc","Windows","10.0.19043.1237","ps-wvd-ms-1","ServerAd","10/10/2021 19:42:58"
"True","f28fa649-ab03-4b37-b764-ee92b550b660","Windows","10.0.15063.0","PMSCYUL1PLAP705","Workplace","9/18/2018 15:06:00"
"True","d6a01de7-d234-42f3-8647-703a644e5d92","IPhone","14.8.1","Julien?s iPhone","Workplace","11/14/2021 11:26:51"
"True","c5820e80-9cd3-489d-aaa5-9d5523aba2d6","IPhone","12.1.2","Hiba?s iPhone","Workplace","6/5/2019 02:33:20"
"True","351d4b69-2244-4435-9fd7-960bd08ba5a6","Windows","10.0.19042.1288","wvdpoc-0","ServerAd","10/6/2021 09:07:07"
"True","f2abed40-0ad6-40fa-b97c-6ebb76cddd56","Android","8.1.0","ConfRMSynergie_Android_2/16/2022_7:45 PM",,
"True","21cc4262-42e6-463e-82f2-f27edc31e502","Windows","10.0.17134.765","PMSCYUL1PLAP817",,
"True","e3dae021-5585-4a4f-85e3-a16d0d223ab0","IPhone","12.1","iPhone","Workplace","8/20/2021 23:03:04"
"True","ae08a948-046a-4ca5-bb71-4d2413dfa601","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1TLAP012","ServerAd","10/25/2019 21:36:13"
"True","8e6aedb1-21f1-4c7a-a295-1b48a0796f17","Android","9.0","Conf_IT_Android_2/16/2022_2:58 PM",,
"True","e416abf1-0cd8-42c5-a798-4b9d89add7bf","IPhone","13.3","Domenica's iPhone","Workplace","2/3/2020 07:37:28"
"True","20d43f0e-66f3-405e-9ba9-4350aab082e4","IPhone","14.2","mcleblon_IPhone_2/18/2021_1:33 PM","Workplace","2/24/2021 17:44:07"
"True","63f9f274-e689-4c08-98ef-b10ba3630c04","Windows","10.0.15063.0","PMSCYUL1PLAP065","Workplace","12/4/2018 20:00:00"
"True","adb84986-0851-4052-ab8a-04fdc956dcc8","Windows","10.0.19042.1052","LAPTOP-130AC2N8","Workplace","6/27/2021 23:07:48"
"True","5ace2b46-2c26-4666-8f40-fc55bcd11bef","IPad","15.4.1","iPad (4)",,
"True","d302d84b-8487-4bdc-8b43-979b494a754d","Windows","10.0.19042.1237","PMSCYUL3PLAP183","ServerAd","1/12/2022 14:24:44"
"True","8445f5d6-2db9-4e37-a14b-2c8f92af8268","IPhone","14.2","Sean IPhone",,"1/11/2021 21:29:27"
"True","a08d78e3-02c7-42ae-aec6-9871e47a2510","IPhone","12.4.9","Antoinette's iPhone","Workplace","12/13/2020 09:27:17"
"True","c7c1a209-d7e5-48b0-82bb-3d18526db859","Windows","10.0.15063.0","PMSCYUL1PLAP395","Workplace","4/27/2018 10:58:30"
"True","dbaad7fc-69c8-475b-9dd5-758ea4be5040","IPhone","13.6.1","Jessica Turcotte?s iPhone","Workplace","9/3/2021 01:26:49"
"False","7b86a09c-10c7-4982-97d7-62830d12edb9","Windows","10.0.19043.1052","PMSCYUL1PLAPA49","ServerAd","8/9/2021 14:25:31"
"True","bbeee88d-5c0a-417d-962e-e94d5d1d2150","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1TLAP016","ServerAd","1/15/2020 13:38:40"
"True","67e7dbbf-456c-4901-9651-8e7a142f600a","IPad","12.1.4","Marianne?s iPad","Workplace","5/17/2019 20:31:20"
"True","3f8f527b-4511-4f17-88b2-beb668b12b9b","iOS","14.3","iPhone de Lia","Workplace","4/27/2021 12:04:32"
"True","c7e4044b-14fa-45ec-8efc-0edadfd8f682","IPad","13.3","iPad","Workplace","1/27/2020 18:32:05"
"True","5b6e6541-89c1-4dac-8176-f87a874d6574","Windows","10.0.17134.112","PMSCYUL1PLAP627",,
"True","0f91ba03-c336-42c5-aa1b-12fd94bc461b","Android","10","HUAWEIVOG-L04","Workplace","12/17/2020 19:14:38"
"True","7eb68b0a-cacf-4666-8643-6689513ce2da","Windows","10.0.15063.0","PMSCYUL1PLAP382","Workplace","10/3/2018 16:11:25"
"True","5609df50-fd0f-4a52-90ea-517fcebaffcc","iOS","13.6.1","iPhone","Workplace","7/5/2021 20:50:24"
"True","12324e53-c7b6-49d3-8779-5489620c6a9c","Windows","10.0.19042.1110","Teguar-055","ServerAd","10/6/2021 19:04:51"
"True","41df1fe1-cbb5-41d0-a81c-4f7b3c87b41b","Windows","10.0.17134.112","PMSCYUL1PLAP694",,
"True","4a4d9aa5-ded0-410d-8e3a-988db3e01f4c","IPhone","14.2","jvachon_IPhone_4/5/2021_2:20 PM","Workplace","11/13/2021 04:31:21"
"True","52d51ac3-8a94-4499-8f23-3afdfad9ebc7","IPhone","12.3.1","Donna?s iPhone","Workplace","7/8/2019 18:23:35"
"True","6dbfc0b4-e33a-43bc-a819-ac3dbac59c96","iOS","12.4","iPad","Workplace","9/7/2019 02:33:44"
"True","d51bb9aa-b0d4-4c96-af3c-0f6ef6d34be7","IPhone","12.1","John?s iPhone","Workplace","8/6/2019 20:01:56"
"True","d5bd44c8-4d2d-49b5-b126-6d4f443a7376","IPhone","14.2","Maria?s iPhone","Workplace","1/8/2021 08:45:24"
"True","a1c68cda-2062-4a69-8dce-832b665fdd9d","Windows",,"PHRDVXLABINS1","ServerAd",
"True","6ceff441-d82f-4d53-923b-60d142075999","IPhone","12.3.1","iPhone","Workplace","8/14/2019 00:31:32"
"True","0088eb4b-7f08-4be4-a11f-d79cf5d32ffa","IPhone","12.1.4","iPhone","Workplace","3/25/2019 04:33:54"
"True","20da6a44-5d27-4229-8363-9d865f91d559","Windows","10.0.15063.0","PMSCYUL1PLAP583","Workplace","11/22/2018 12:14:26"
"True","12cdae4e-a0bd-4f73-ab14-57d281ec109b","Windows","10.0.19041.450","PMSCYUL1PLAP542","ServerAd","1/21/2022 14:35:02"
"True","e4882ec3-3399-4f7b-b0f4-9b6ec43e7559","Windows","10.0.19041.804","DESKTOP-OTRJGTV","Workplace","3/6/2021 04:12:40"
"True","aec13711-bc4e-4479-9bf6-cee11c9e30c8","Windows","10.0.18363.1854","PMSCYUL1PLAP063","ServerAd","1/6/2022 18:33:06"
"True","08bc33fc-a935-48c1-b5b0-d49628d1f271","Android","9.0","C_Darnley_Android_2/21/2022_6:24 PM",,
"True","0db97555-7046-4d66-a9f6-1954342fa958","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PWKS010","ServerAd","2/19/2020 03:43:00"
"True","b9ba389e-49f4-4dfa-9729-19730453f567","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP014","ServerAd","7/19/2019 18:11:15"
"True","ce8da8e8-74e1-482c-a965-4e3223b5cff4","IPhone","14.2","Irene Mascolo","Workplace","1/28/2021 13:52:34"
"True","68d93e59-f5a4-434c-8f2a-1031fa9a8092","Windows","10.0.18363.1256","DESKTOP-9SVGGEV","Workplace","12/30/2020 15:38:08"
"True","a1c4c664-dea0-46f7-aac3-4d2cf5b12e59","Android","10","HUAWEIMAR-LX3A","Workplace","1/26/2021 17:24:56"
"True","758368fe-e7f7-4db9-b2b7-231ee664d608","IPhone","14.3","CZ","Workplace","1/11/2021 20:27:56"
"True","8d15e794-c514-44cc-b8f4-41e5aac7497b","iOS","14.3","iPhone Andrea","Workplace","9/10/2021 16:23:39"
"True","beea8f95-950b-4f83-b30b-f38f3832f5c6","Windows 10 Enterprise","10.0 (17134)","DomainAdmins1","ServerAd","1/6/2019 16:14:06"
"True","8df0ae60-3beb-4a07-9286-4a0a063ce601","IPhone","12.3","Karl?s iPhone","Workplace","5/30/2019 06:30:35"
